epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
24,2020-06-11,37,SP,Marapoama,3528858,city,1,32.99241,0,0,0,0.0,3031,False,False
24,2020-06-11,14,SP,Mariápolis,3528908,city,1,24.4858,0,0,0,0.0,4084,False,False
24,2020-06-11,70,SP,Marília,3529005,city,148,61.95527,39,4,1,0.027,238882,False,False
24,2020-06-11,5,SP,Marinópolis,3529104,city,0,,0,0,0,0.0,2112,False,False
24,2020-06-11,49,SP,Martinópolis,3529203,city,9,34.01232,0,1,0,0.1111,26461,False,False
24,2020-06-11,73,SP,Matão,3529302,city,25,30.05892,2,1,0,0.04,83170,False,False
24,2020-06-11,88,SP,Mauá,3529401,city,1497,316.54938,43,104,0,0.0695,472912,False,False
24,2020-06-11,28,SP,Mendonça,3529500,city,10,182.14936,2,1,0,0.1,5490,False,False
24,2020-06-11,35,SP,Meridiano,3529609,city,1,26.06882,0,0,0,0.0,3836,False,False
24,2020-06-11,53,SP,Miguelópolis,3529708,city,7,31.49465,0,0,0,0.0,22226,False,False
24,2020-06-11,56,SP,Mineiros do Tietê,3529807,city,20,154.94267,2,1,0,0.05,12908,False,False
24,2020-06-11,50,SP,Miracatu,3529906,city,53,267.96097,0,5,0,0.0943,19779,False,False
24,2020-06-11,53,SP,Mirandópolis,3530102,city,40,135.29969,1,4,0,0.1,29564,False,False
24,2020-06-11,17,SP,Mirante do Paranapanema,3530201,city,5,27.38376,1,0,0,0.0,18259,False,False
24,2020-06-11,67,SP,Mirassol,3530300,city,50,83.5785,3,2,1,0.04,59824,False,False
24,2020-06-11,5,SP,Mirassolândia,3530409,city,2,41.05933,0,0,0,0.0,4871,False,False
24,2020-06-11,65,SP,Mococa,3530508,city,58,84.1983,1,3,0,0.0517,68885,False,False
24,2020-06-11,84,SP,Mogi das Cruzes,3530607,city,1337,299.88202,21,120,4,0.0898,445842,False,False
24,2020-06-11,73,SP,Mogi Guaçu,3530706,city,221,145.50195,16,6,0,0.0271,151888,False,False
24,2020-06-11,58,SP,Mogi Mirim,3530805,city,25,26.8272,0,2,0,0.08,93189,False,False
24,2020-06-11,26,SP,Monções,3531001,city,2,88.53475,0,1,0,0.5,2259,False,False
24,2020-06-11,59,SP,Mongaguá,3531100,city,92,162.25177,3,4,0,0.0435,56702,False,False
24,2020-06-11,7,SP,Monte Alegre do Sul,3531209,city,2,24.88181,0,0,0,0.0,8038,False,False
24,2020-06-11,66,SP,Monte Alto,3531308,city,48,95.05327,0,1,0,0.0208,50498,False,False
24,2020-06-11,36,SP,Monte Aprazível,3531407,city,13,51.81967,1,1,0,0.0769,25087,False,False
24,2020-06-11,48,SP,Monte Azul Paulista,3531506,city,10,52.60943,1,0,0,0.0,19008,False,False
24,2020-06-11,27,SP,Monteiro Lobato,3531704,city,2,42.98302,0,0,0,0.0,4653,False,False
24,2020-06-11,58,SP,Monte Mor,3531803,city,93,155.59125,11,3,0,0.0323,59772,False,False
24,2020-06-11,58,SP,Morro Agudo,3531902,city,53,160.76195,0,0,0,0.0,32968,False,False
24,2020-06-11,58,SP,Morungaba,3532009,city,26,190.86771,2,0,0,0.0,13622,False,False
24,2020-06-11,18,SP,Motuca,3532058,city,7,147.12064,0,0,0,0.0,4758,False,False
24,2020-06-11,28,SP,Murutinga do Sul,3532108,city,3,66.87472,0,0,0,0.0,4486,False,False
24,2020-06-11,8,SP,Natividade da Serra,3532306,city,1,15.01276,0,1,0,1.0,6661,False,False
24,2020-06-11,52,SP,Nazaré Paulista,3532405,city,32,172.74887,1,2,0,0.0625,18524,False,False
24,2020-06-11,37,SP,Neves Paulista,3532504,city,7,78.38746,1,0,0,0.0,8930,False,False
24,2020-06-11,59,SP,Nhandeara,3532603,city,9,78.41087,2,0,0,0.0,11478,False,False
24,2020-06-11,38,SP,Nipoã,3532702,city,1,19.18281,0,0,0,0.0,5213,False,False
24,2020-06-11,34,SP,Nova Aliança,3532801,city,0,,0,0,0,0.0,6973,False,False
24,2020-06-11,34,SP,Nova Campina,3532827,city,1,10.25115,0,0,0,0.0,9755,False,False
24,2020-06-11,6,SP,Nova Castilho,3532868,city,1,78.9266,-1,1,0,1.0,1267,False,False
24,2020-06-11,34,SP,Nova Europa,3532900,city,53,473.80654,17,0,0,0.0,11186,False,False
24,2020-06-11,39,SP,Nova Granada,3533007,city,10,46.51163,1,1,0,0.1,21500,False,False
24,2020-06-11,43,SP,Nova Guataporanga,3533106,city,6,259.06736,0,0,0,0.0,2316,False,False
24,2020-06-11,16,SP,Novais,3533254,city,2,34.30532,0,0,0,0.0,5830,False,False
24,2020-06-11,10,SP,Nova Luzitânia,3533304,city,1,24.3843,0,0,0,0.0,4101,False,False
24,2020-06-11,73,SP,Nova Odessa,3533403,city,63,104.69638,1,4,0,0.0635,60174,False,False
24,2020-06-11,45,SP,Novo Horizonte,3533502,city,19,46.28276,0,0,0,0.0,41052,False,False
24,2020-06-11,28,SP,Nuporanga,3533601,city,3,40.36598,0,0,0,0.0,7432,False,False
24,2020-06-11,6,SP,Ocauçu,3533700,city,0,,0,0,0,0.0,4289,False,False
24,2020-06-11,65,SP,Olímpia,3533908,city,63,115.02227,0,3,0,0.0476,54772,False,False
24,2020-06-11,22,SP,Onda Verde,3534005,city,3,68.47752,0,0,0,0.0,4381,False,False
24,2020-06-11,21,SP,Oriente,3534104,city,1,15.34919,0,0,0,0.0,6515,False,False
24,2020-06-11,69,SP,Orlândia,3534302,city,37,84.03743,8,4,1,0.1081,44028,False,False
24,2020-06-11,86,SP,Osasco,3534401,city,3891,557.11623,132,377,13,0.0969,698418,False,False
24,2020-06-11,41,SP,Osvaldo Cruz,3534609,city,6,18.24873,0,0,0,0.0,32879,False,False
24,2020-06-11,63,SP,Ourinhos,3534708,city,127,111.85288,3,4,0,0.0315,113542,False,False
24,2020-06-11,28,SP,Ouroeste,3534757,city,4,38.60631,1,0,0,0.0,10361,False,False
24,2020-06-11,35,SP,Pacaembu,3534906,city,30,211.31225,2,2,0,0.0667,14197,False,False
24,2020-06-11,24,SP,Palestina,3535002,city,5,38.58918,1,0,0,0.0,12957,False,False
24,2020-06-11,25,SP,Palmares Paulista,3535101,city,9,67.79661,0,2,0,0.2222,13275,False,False
24,2020-06-11,22,SP,Palmeira d'Oeste,3535200,city,7,75.40666,0,0,0,0.0,9283,False,False
24,2020-06-11,50,SP,Palmital,3535309,city,19,85.5047,1,1,0,0.0526,22221,False,False
24,2020-06-11,28,SP,Panorama,3535408,city,10,63.38341,0,1,0,0.1,15777,False,False
24,2020-06-11,14,SP,Paraguaçu Paulista,3535507,city,12,26.25648,0,1,0,0.0833,45703,False,False
24,2020-06-11,44,SP,Paraibuna,3535606,city,22,120.73318,0,0,0,0.0,18222,False,False
24,2020-06-11,12,SP,Paraíso,3535705,city,7,108.45987,1,1,0,0.1429,6454,False,False
24,2020-06-11,44,SP,Paranapanema,3535804,city,14,69.31723,0,1,0,0.0714,20197,False,False
24,2020-06-11,10,SP,Paranapuã,3535903,city,1,24.52182,0,0,0,0.0,4078,False,False
24,2020-06-11,21,SP,Parapuã,3536000,city,1,9.12076,-1,0,0,0.0,10964,False,False
24,2020-06-11,23,SP,Pardinho,3536109,city,28,435.12044,4,1,1,0.0357,6435,False,False
24,2020-06-11,69,SP,Pariquera-Açu,3536208,city,133,676.91368,7,4,0,0.0301,19648,False,False
24,2020-06-11,45,SP,Parisi,3536257,city,0,,0,0,0,0.0,2161,False,False
24,2020-06-11,37,SP,Patrocínio Paulista,3536307,city,8,54.53306,2,0,0,0.0,14670,False,False
24,2020-06-11,1,SP,Paulicéia,3536406,city,2,27.15178,2,0,0,0.0,7366,False,False
24,2020-06-11,74,SP,Paulínia,3536505,city,348,318.02895,37,4,0,0.0115,109424,False,False
24,2020-06-11,56,SP,Paulistânia,3536570,city,3,163.66612,0,0,0,0.0,1833,False,False
24,2020-06-11,15,SP,Paulo de Faria,3536604,city,1,11.17943,0,0,0,0.0,8945,False,False
24,2020-06-11,58,SP,Pederneiras,3536703,city,97,207.76662,8,2,0,0.0206,46687,False,False
24,2020-06-11,63,SP,Pedra Bela,3536802,city,6,98.47366,0,0,0,0.0,6093,False,False
24,2020-06-11,34,SP,Pedreira,3537107,city,10,20.86855,2,0,0,0.0,47919,False,False
24,2020-06-11,42,SP,Pedrinhas Paulista,3537156,city,4,129.32428,0,1,0,0.25,3093,False,False
24,2020-06-11,48,SP,Pedro de Toledo,3537206,city,4,35.30139,0,0,0,0.0,11331,False,False
24,2020-06-11,74,SP,Penápolis,3537305,city,22,34.69648,1,4,1,0.1818,63407,False,False
24,2020-06-11,37,SP,Pereira Barreto,3537404,city,16,62.332,0,3,0,0.1875,25669,False,False
24,2020-06-11,16,SP,Pereiras,3537503,city,4,46.14675,1,0,0,0.0,8668,False,False
24,2020-06-11,66,SP,Peruíbe,3537602,city,89,130.338,1,9,0,0.1011,68284,False,False
24,2020-06-11,55,SP,Piedade,3537800,city,109,196.93575,1,6,0,0.055,55348,False,False
24,2020-06-11,59,SP,Pilar do Sul,3537909,city,23,78.80761,0,2,0,0.087,29185,False,False
24,2020-06-11,66,SP,Pindamonhangaba,3538006,city,62,36.83285,2,6,1,0.0968,168328,False,False
24,2020-06-11,65,SP,Pindorama,3538105,city,21,123.17438,1,0,0,0.0,17049,False,False
24,2020-06-11,48,SP,Pinhalzinho,3538204,city,3,19.72776,1,0,0,0.0,15207,False,False
24,2020-06-11,45,SP,Piquerobi,3538303,city,4,108.34236,0,0,0,0.0,3692,False,False
24,2020-06-11,24,SP,Piquete,3538501,city,4,29.28901,0,0,0,0.0,13657,False,False
24,2020-06-11,57,SP,Piracaia,3538600,city,29,106.21543,4,1,0,0.0345,27303,False,False
24,2020-06-11,74,SP,Piracicaba,3538709,city,980,242.48903,49,40,0,0.0408,404142,False,False
24,2020-06-11,54,SP,Piraju,3538808,city,62,208.01181,2,3,0,0.0484,29806,False,False
24,2020-06-11,73,SP,Pirajuí,3538907,city,12,47.07359,0,1,0,0.0833,25492,False,False
24,2020-06-11,28,SP,Pirangi,3539004,city,7,61.31208,2,1,0,0.1429,11417,False,False
24,2020-06-11,48,SP,Pirapora do Bom Jesus,3539103,city,90,476.31649,2,1,0,0.0111,18895,False,False
24,2020-06-11,37,SP,Pirapozinho,3539202,city,25,90.81992,3,2,0,0.08,27527,False,False
24,2020-06-11,50,SP,Pirassununga,3539301,city,149,195.00321,7,1,0,0.0067,76409,False,False
24,2020-06-11,58,SP,Piratininga,3539400,city,54,396.01056,7,2,0,0.037,13636,False,False
24,2020-06-11,50,SP,Pitangueiras,3539509,city,13,32.72993,2,1,0,0.0769,39719,False,False
24,2020-06-11,28,SP,Planalto,3539608,city,11,210.04392,0,0,0,0.0,5237,False,False
24,2020-06-11,79,SP,Poá,3539806,city,326,277.56019,14,38,2,0.1166,117452,False,False
24,2020-06-11,33,SP,Poloni,3539905,city,1,16.50437,0,1,0,1.0,6059,False,False
24,2020-06-11,17,SP,Pompéia,3540002,city,2,9.08513,0,1,0,0.5,22014,False,False
24,2020-06-11,59,SP,Pontal,3540200,city,34,68.05308,7,4,0,0.1176,49961,False,False
24,2020-06-11,21,SP,Pontalinda,3540259,city,5,108.03803,0,1,0,0.2,4628,False,False
24,2020-06-11,23,SP,Pontes Gestal,3540309,city,0,,0,0,0,0.0,2577,False,False
24,2020-06-11,55,SP,Populina,3540408,city,4,95.94627,0,0,0,0.0,4169,False,False
24,2020-06-11,36,SP,Porangaba,3540507,city,6,60.4534,0,0,0,0.0,9925,False,False
24,2020-06-11,74,SP,Porto Feliz,3540606,city,94,177.03115,9,3,0,0.0319,53098,False,False
24,2020-06-11,63,SP,Porto Ferreira,3540705,city,30,53.42832,2,1,0,0.0333,56150,False,False
24,2020-06-11,29,SP,Potim,3540754,city,5,20.28974,1,0,0,0.0,24643,False,False
24,2020-06-11,30,SP,Potirendaba,3540804,city,17,97.92063,2,1,0,0.0588,17361,False,False
24,2020-06-11,41,SP,Pracinha,3540853,city,3,73.29587,0,0,0,0.0,4093,False,False
24,2020-06-11,46,SP,Pradópolis,3540903,city,8,37.21623,2,2,0,0.25,21496,False,False
24,2020-06-11,72,SP,Praia Grande,3541000,city,1699,522.65184,35,64,0,0.0377,325073,False,False
24,2020-06-11,58,SP,Pratânia,3541059,city,10,190.07793,0,0,0,0.0,5261,False,False
24,2020-06-11,48,SP,Presidente Alves,3541109,city,5,122.12995,1,0,0,0.0,4094,False,False
24,2020-06-11,34,SP,Presidente Bernardes,3541208,city,11,83.93102,0,0,0,0.0,13106,False,False
24,2020-06-11,44,SP,Presidente Epitácio,3541307,city,15,33.93665,3,2,0,0.1333,44200,False,False
24,2020-06-11,65,SP,Presidente Prudente,3541406,city,215,93.99195,9,11,0,0.0512,228743,False,False
24,2020-06-11,67,SP,Presidente Venceslau,3541505,city,44,111.3473,2,8,0,0.1818,39516,False,False
24,2020-06-11,70,SP,Promissão,3541604,city,31,76.67194,1,0,0,0.0,40432,False,False
24,2020-06-11,23,SP,Quadra,3541653,city,3,78.86435,0,0,0,0.0,3804,False,False
24,2020-06-11,52,SP,Quatá,3541703,city,21,148.84117,0,2,0,0.0952,14109,False,False
24,2020-06-11,7,SP,Queiroz,3541802,city,3,88.07986,1,1,1,0.3333,3406,False,False
24,2020-06-11,53,SP,Quintana,3542008,city,5,75.32389,0,0,0,0.0,6638,False,False
24,2020-06-11,7,SP,Rafard,3542107,city,10,110.1807,4,0,0,0.0,9076,False,False
24,2020-06-11,56,SP,Rancharia,3542206,city,12,40.39452,-1,1,0,0.0833,29707,False,False
24,2020-06-11,7,SP,Redenção da Serra,3542305,city,2,51.93456,0,0,0,0.0,3851,False,False
24,2020-06-11,45,SP,Regente Feijó,3542404,city,11,54.2915,0,0,0,0.0,20261,False,False
24,2020-06-11,37,SP,Reginópolis,3542503,city,2,20.78786,0,0,0,0.0,9621,False,False
24,2020-06-11,56,SP,Registro,3542602,city,212,376.40709,4,7,2,0.033,56322,False,False
24,2020-06-11,1,SP,Ribeira,3542800,city,1,29.94012,1,0,0,0.0,3340,False,False
24,2020-06-11,20,SP,Ribeirão Bonito,3542909,city,9,68.08382,1,0,0,0.0,13219,False,False
24,2020-06-11,45,SP,Ribeirão Branco,3543006,city,20,121.62491,0,0,0,0.0,16444,False,False
24,2020-06-11,30,SP,Ribeirão dos Índios,3543238,city,1,44.94382,0,0,0,0.0,2225,False,False
24,2020-06-11,7,SP,Ribeirão do Sul,3543204,city,2,44.04316,0,0,0,0.0,4541,False,False
24,2020-06-11,30,SP,Ribeirão Grande,3543253,city,5,65.16356,0,0,0,0.0,7673,False,False
24,2020-06-11,79,SP,Ribeirão Pires,3543303,city,293,237.45269,10,20,1,0.0683,123393,False,False
24,2020-06-11,78,SP,Ribeirão Preto,3543402,city,1764,250.82007,83,54,2,0.0306,703293,False,False
24,2020-06-11,59,SP,Rincão,3543709,city,11,101.86128,0,1,0,0.0909,10799,False,False
24,2020-06-11,58,SP,Rinópolis,3543808,city,4,40.07614,0,0,0,0.0,9981,False,False
24,2020-06-11,79,SP,Rio Claro,3543907,city,126,61.03941,6,18,1,0.1429,206424,False,False
24,2020-06-11,44,SP,Rio das Pedras,3544004,city,25,70.96628,1,0,0,0.0,35228,False,False
24,2020-06-11,66,SP,Rio Grande da Serra,3544103,city,118,232.07332,3,8,0,0.0678,50846,False,False
24,2020-06-11,24,SP,Riolândia,3544202,city,0,,0,0,0,0.0,12518,False,False
24,2020-06-11,24,SP,Rosana,3544251,city,16,96.13651,0,0,0,0.0,16643,False,False
24,2020-06-11,29,SP,Roseira,3544301,city,8,74.6826,0,1,0,0.125,10712,False,False
24,2020-06-11,30,SP,Rubiácea,3544400,city,2,63.93862,0,0,0,0.0,3128,False,False
24,2020-06-11,3,SP,Sabino,3544608,city,1,17.88909,0,1,0,1.0,5590,False,False
24,2020-06-11,27,SP,Sagres,3544707,city,2,82.23684,0,0,0,0.0,2432,False,False
24,2020-06-11,24,SP,Sales,3544806,city,1,15.79529,0,0,0,0.0,6331,False,False
24,2020-06-11,24,SP,Sales Oliveira,3544905,city,6,50.46257,0,0,0,0.0,11890,False,False
24,2020-06-11,50,SP,Salesópolis,3545001,city,21,122.52757,0,3,0,0.1429,17139,False,False
24,2020-06-11,44,SP,Saltinho,3545159,city,14,168.95969,0,1,0,0.0714,8286,False,False
24,2020-06-11,66,SP,Salto,3545209,city,76,64.04692,3,2,0,0.0263,118663,False,False
24,2020-06-11,73,SP,Salto de Pirapora,3545308,city,62,136.49773,2,2,0,0.0323,45422,False,False
24,2020-06-11,43,SP,Salto Grande,3545407,city,3,32.15089,1,0,0,0.0,9331,False,False
24,2020-06-11,25,SP,Santa Adélia,3545605,city,7,45.21964,1,0,0,0.0,15480,False,False
24,2020-06-11,63,SP,Santa Bárbara d'Oeste,3545803,city,118,60.98979,26,5,0,0.0424,193475,False,False
24,2020-06-11,69,SP,Santa Branca,3546009,city,30,202.86719,2,2,0,0.0667,14788,False,False
24,2020-06-11,30,SP,Santa Clara d'Oeste,3546108,city,0,,0,0,0,0.0,2115,False,False
24,2020-06-11,48,SP,Santa Cruz da Conceição,3546207,city,7,155.45192,1,0,0,0.0,4503,False,False
24,2020-06-11,36,SP,Santa Cruz da Esperança,3546256,city,4,187.00327,0,0,0,0.0,2139,False,False
24,2020-06-11,38,SP,Santa Cruz das Palmeiras,3546306,city,13,37.83359,3,0,0,0.0,34361,False,False
24,2020-06-11,67,SP,Santa Cruz do Rio Pardo,3546405,city,100,209.76234,7,1,0,0.01,47673,False,False
24,2020-06-11,1,SP,Santa Ernestina,3546504,city,3,53.581,3,0,0,0.0,5599,False,False
24,2020-06-11,46,SP,Santa Fé do Sul,3546603,city,28,86.6283,1,0,0,0.0,32322,False,False
24,2020-06-11,57,SP,Santa Gertrudes,3546702,city,19,70.63722,0,1,0,0.0526,26898,False,False
24,2020-06-11,73,SP,Santa Isabel,3546801,city,232,404.27979,2,24,0,0.1034,57386,False,False
24,2020-06-11,62,SP,Santa Lúcia,3546900,city,7,79.39208,0,0,0,0.0,8817,False,False
24,2020-06-11,43,SP,Santa Maria da Serra,3547007,city,23,372.59031,0,0,0,0.0,6173,False,False
24,2020-06-11,16,SP,Santana da Ponte Pensa,3547205,city,2,134.49899,0,0,0,0.0,1487,False,False
24,2020-06-11,97,SP,Santana de Parnaíba,3547304,city,686,491.94318,22,23,2,0.0335,139447,False,False
24,2020-06-11,50,SP,Santa Rita do Passa Quatro,3547502,city,14,50.80379,0,1,0,0.0714,27557,False,False
24,2020-06-11,19,SP,Santa Rosa de Viterbo,3547601,city,1,3.7679,0,0,0,0.0,26540,False,False
24,2020-06-11,22,SP,Santa Salete,3547650,city,13,841.42395,0,0,0,0.0,1545,False,False
24,2020-06-11,37,SP,Santo Anastácio,3547700,city,11,52.68704,1,2,1,0.1818,20878,False,False
24,2020-06-11,88,SP,Santo André,3547809,city,3659,509.06197,132,191,5,0.0522,718773,False,False
24,2020-06-11,56,SP,Santo Antônio da Alegria,3547908,city,1,14.4321,0,1,0,1.0,6929,False,False
24,2020-06-11,45,SP,Santo Antônio de Posse,3548005,city,20,85.80009,0,0,0,0.0,23310,False,False
24,2020-06-11,48,SP,Santo Antônio do Aracanguá,3548054,city,22,261.28266,4,0,0,0.0,8420,False,False
24,2020-06-11,35,SP,Santo Antônio do Jardim,3548104,city,14,235.13604,1,1,0,0.0714,5954,False,False
24,2020-06-11,48,SP,Santo Antônio do Pinhal,3548203,city,8,117.45705,0,2,0,0.25,6811,False,False
24,2020-06-11,31,SP,Santo Expedito,3548302,city,4,128.57602,0,0,0,0.0,3111,False,False
24,2020-06-11,23,SP,Santópolis do Aguapeí,3548401,city,2,41.86728,0,1,0,0.5,4777,False,False
24,2020-06-11,74,SP,Santos,3548500,city,5156,1189.90748,180,206,14,0.04,433311,False,False
24,2020-06-11,28,SP,São Bento do Sapucaí,3548609,city,4,36.77147,1,0,0,0.0,10878,False,False
24,2020-06-11,88,SP,São Bernardo do Campo,3548708,city,4259,507.66685,155,257,4,0.0603,838936,False,False
24,2020-06-11,88,SP,São Caetano do Sul,3548807,city,942,584.632,14,58,1,0.0616,161127,False,False
24,2020-06-11,67,SP,São Carlos,3548906,city,235,93.26026,19,5,0,0.0213,251983,False,False
24,2020-06-11,8,SP,São Francisco,3549003,city,2,70.89685,0,0,0,0.0,2821,False,False
24,2020-06-11,64,SP,São João da Boa Vista,3549102,city,69,75.64877,6,5,0,0.0725,91211,False,False
24,2020-06-11,30,SP,São João das Duas Pontes,3549201,city,15,584.11215,2,1,0,0.0667,2568,False,False
24,2020-06-11,6,SP,São João de Iracema,3549250,city,2,104.05827,0,0,0,0.0,1922,False,False
24,2020-06-11,29,SP,São João do Pau d'Alho,3549300,city,1,47.50594,0,0,0,0.0,2105,False,False
24,2020-06-11,57,SP,São Joaquim da Barra,3549409,city,30,57.81684,0,0,0,0.0,51888,False,False
24,2020-06-11,16,SP,São José da Bela Vista,3549508,city,1,11.20072,0,0,0,0.0,8928,False,False
24,2020-06-11,73,SP,São José do Rio Pardo,3549706,city,32,58.239,2,4,0,0.125,54946,False,False
24,2020-06-11,86,SP,São José do Rio Preto,3549805,city,1059,229.88206,53,31,0,0.0293,460671,False,False
24,2020-06-11,86,SP,São José dos Campos,3549904,city,1445,200.15403,108,55,1,0.0381,721944,False,False
24,2020-06-11,52,SP,São Lourenço da Serra,3549953,city,31,195.89258,0,2,0,0.0645,15825,False,False
24,2020-06-11,36,SP,São Luiz do Paraitinga,3550001,city,2,18.71433,0,1,0,0.5,10687,False,False
24,2020-06-11,69,SP,São Manuel,3550100,city,50,122.0882,1,3,0,0.06,40954,False,False
24,2020-06-11,63,SP,São Miguel Arcanjo,3550209,city,58,176.12584,2,3,0,0.0517,32931,False,False
24,2020-06-11,108,SP,São Paulo,3550308,city,83076,678.05945,2619,5357,125,0.0645,12252023,False,False
24,2020-06-11,74,SP,São Pedro,3550407,city,68,190.72729,1,2,0,0.0294,35653,False,False
24,2020-06-11,41,SP,São Pedro do Turvo,3550506,city,2,26.08923,0,0,0,0.0,7666,False,False
24,2020-06-11,66,SP,São Roque,3550605,city,98,107.67338,5,6,0,0.0612,91016,False,False
24,2020-06-11,79,SP,São Sebastião,3550704,city,364,409.08069,17,3,0,0.0082,88980,False,False
24,2020-06-11,50,SP,São Sebastião da Grama,3550803,city,8,65.67066,0,1,0,0.125,12182,False,False
24,2020-06-11,21,SP,São Simão,3550902,city,6,39.15938,0,0,0,0.0,15322,False,False
24,2020-06-11,73,SP,São Vicente,3551009,city,1467,401.04101,39,101,1,0.0688,365798,False,False
24,2020-06-11,44,SP,Sarapuí,3551108,city,5,48.61449,0,0,0,0.0,10285,False,False
24,2020-06-11,37,SP,Sarutaiá,3551207,city,3,82.46289,0,0,0,0.0,3638,False,False
24,2020-06-11,4,SP,Sebastianópolis do Sul,3551306,city,2,56.9314,0,0,0,0.0,3513,False,False
24,2020-06-11,35,SP,Serra Azul,3551405,city,3,20.46106,0,0,0,0.0,14662,False,False
24,2020-06-11,55,SP,Serrana,3551504,city,44,97.54584,3,6,1,0.1364,45107,False,False
24,2020-06-11,49,SP,Serra Negra,3551603,city,16,54.74016,0,0,0,0.0,29229,False,False
24,2020-06-11,65,SP,Sertãozinho,3551702,city,86,68.35433,8,5,0,0.0581,125815,False,False
24,2020-06-11,38,SP,Sete Barras,3551801,city,12,93.51621,1,0,0,0.0,12832,False,False
24,2020-06-11,30,SP,Severínia,3551900,city,19,108.59625,0,0,0,0.0,17496,False,False
24,2020-06-11,32,SP,Silveiras,3552007,city,0,,-1,0,0,0.0,6302,False,False
24,2020-06-11,48,SP,Socorro,3552106,city,19,46.33581,1,3,0,0.1579,41005,False,False
24,2020-06-11,77,SP,Sorocaba,3552205,city,1411,207.68998,50,72,1,0.051,679378,False,False
24,2020-06-11,38,SP,Sud Mennucci,3552304,city,5,64.78362,0,0,0,0.0,7718,False,False
24,2020-06-11,66,SP,Sumaré,3552403,city,366,129.58459,16,12,0,0.0328,282441,False,False
24,2020-06-11,85,SP,Suzano,3552502,city,979,328.92416,48,80,0,0.0817,297637,False,False
24,2020-06-11,31,SP,Tabapuã,3552601,city,43,346.57854,6,1,0,0.0233,12407,False,False
24,2020-06-11,37,SP,Tabatinga,3552700,city,22,133.36566,2,0,0,0.0,16496,False,False
24,2020-06-11,79,SP,Taboão da Serra,3552809,city,1199,413.92786,48,86,3,0.0717,289664,False,False
24,2020-06-11,35,SP,Taguaí,3553005,city,9,64.93975,0,0,0,0.0,13859,False,False
24,2020-06-11,57,SP,Taiaçu,3553104,city,10,158.85624,0,0,0,0.0,6295,False,False
24,2020-06-11,23,SP,Taiúva,3553203,city,3,53.89867,0,0,0,0.0,5566,False,False
24,2020-06-11,30,SP,Tambaú,3553302,city,19,81.87185,0,0,0,0.0,23207,False,False
24,2020-06-11,65,SP,Tanabi,3553401,city,23,88.57396,2,0,0,0.0,25967,False,False
24,2020-06-11,36,SP,Tapiraí,3553500,city,21,268.98937,0,0,0,0.0,7807,False,False
24,2020-06-11,37,SP,Tapiratiba,3553609,city,2,15.4321,1,0,0,0.0,12960,False,False
24,2020-06-11,9,SP,Taquaral,3553658,city,1,35.57453,0,0,0,0.0,2811,False,False
24,2020-06-11,54,SP,Taquaritinga,3553708,city,24,41.97492,3,0,0,0.0,57177,False,False
24,2020-06-11,55,SP,Taquarituba,3553807,city,9,38.76303,0,0,0,0.0,23218,False,False
24,2020-06-11,35,SP,Taquarivaí,3553856,city,5,85.44087,0,0,0,0.0,5852,False,False
24,2020-06-11,55,SP,Tarabai,3553906,city,7,93.73326,0,1,0,0.1429,7468,False,False
24,2020-06-11,42,SP,Tarumã,3553955,city,6,40.0,0,0,0,0.0,15000,False,False
24,2020-06-11,78,SP,Tatuí,3554003,city,204,167.53445,11,8,0,0.0392,121766,False,False
24,2020-06-11,85,SP,Taubaté,3554102,city,171,54.29881,6,5,0,0.0292,314924,False,False
24,2020-06-11,25,SP,Tejupá,3554201,city,2,44.13063,0,0,0,0.0,4532,False,False
24,2020-06-11,35,SP,Teodoro Sampaio,3554300,city,8,34.56022,0,0,0,0.0,23148,False,False
24,2020-06-11,68,SP,Terra Roxa,3554409,city,23,245.46425,2,0,0,0.0,9370,False,False
24,2020-06-11,42,SP,Tietê,3554508,city,25,59.41629,3,0,0,0.0,42076,False,False
24,2020-06-11,43,SP,Timburi,3554607,city,2,75.24454,0,0,0,0.0,2658,False,False
24,2020-06-11,37,SP,Torre de Pedra,3554656,city,6,248.75622,0,2,0,0.3333,2412,False,False
24,2020-06-11,37,SP,Torrinha,3554706,city,34,339.66034,3,0,0,0.0,10010,False,False
24,2020-06-11,26,SP,Trabiju,3554755,city,1,58.00464,0,0,0,0.0,1724,False,False
24,2020-06-11,30,SP,Tremembé,3554805,city,15,31.78976,1,0,0,0.0,47185,False,False
24,2020-06-11,23,SP,Três Fronteiras,3554904,city,5,86.10298,0,0,0,0.0,5807,False,False
24,2020-06-11,48,SP,Tuiuti,3554953,city,6,87.0322,0,0,0,0.0,6894,False,False
24,2020-06-11,63,SP,Tupã,3555000,city,29,44.25859,1,1,0,0.0345,65524,False,False
24,2020-06-11,45,SP,Tupi Paulista,3555109,city,43,277.50887,1,0,0,0.0,15495,False,False
24,2020-06-11,9,SP,Turmalina,3555307,city,1,57.90388,0,0,0,0.0,1727,False,False
24,2020-06-11,1,SP,Ubarana,3555356,city,1,15.85037,1,0,0,0.0,6309,False,False
24,2020-06-11,60,SP,Ubatuba,3555406,city,84,92.51203,4,5,0,0.0595,90799,False,False
